 11 4004.560713 5.298E-27 8.963E-01.03380.352 2905.43130.61-.008870          1 1 0          0 1 0  8  7  1        7  6  2      4742234433297122 8    17.0   15.0
 11 4004.572278 1.329E-27 5.791E-01.06930.298 3162.25830.510.002888          0 3 0          0 1 0 11  6  6       10  3  7      3542234433297122 8    23.0   21.0
 11 4004.677105 2.175E-26 1.555E-02.05050.281 1843.02880.47-.007780          0 0 1          0 0 0 11  6  5       11  4  8      474223443331712210    23.0   23.0
 11 4004.705400 2.558E-23 2.754E+01.02860.251 1960.20610.44-.007089          0 0 1          0 0 0 13  2 11       12  2 10      5774223033242122 6    27.0   25.0
 11 4004.708081 3.940E-29 1.881E-02.06790.298 3162.25830.51-.002040          1 1 0          0 1 0 10  6  4       10  3  7      4442334432297122 8    21.0   21.0
 11 4004.723079 9.886E-29 3.609E-03.02970.208 2952.39180.35-.001184          0 2 0          0 0 0 16  5 12       16  2 15      4442334432297122 9    99.0   99.0
 11 4005.487177 1.733E-22 2.817E+01.07150.511 1538.14880.51-.009150          0 0 1          0 0 0 11  3  8       10  3  7      4764234433242122 7    23.0   21.0
 11 4005.679560 4.075E-26 1.192E+01.02880.250 3127.80150.41-.014030          0 0 1          0 0 0 14  8  7       13  8  6      374223443331712211    29.0   27.0
 11 4005.726125 1.215E-28 1.552E-02.07080.281 3135.76420.47-.002100          1 1 0          0 1 0 11  4  7       11  1 10      4442334432287122 8    69.0   69.0
 11 4005.917555 1.222E-25 1.192E+01.03060.250 3127.86100.41-.013360          0 0 1          0 0 0 14  8  6       13  8  5      474223443331712211    87.0   81.0
 11 4006.127561 9.833E-27 1.600E+00.05300.333 2920.13200.57-.013220          1 1 0          0 1 0  9  6  4        8  5  3      4742234433287122 8    19.0   17.0
 11 4006.544000 1.112E-25 1.837E-03.06860.298 1293.63370.510.007434          0 2 0          0 0 0 11  5  6       10  2  9      5542233033287122 8    69.0   63.0
 11 4006.631690 1.370E-25 2.915E-03.07580.315 1080.38530.55-.006330          0 0 1          0 0 0  9  4  5        9  2  8      5642233033287122 8    19.0   19.0
 11 4006.693301 1.824E-27 3.241E+01.00380.208 4237.31890.35-.013140          0 1 1          0 1 0 17  1 17       16  1 16      4742234433297122 7   105.0   99.0
 11 4006.693347 6.079E-28 3.241E+01.00730.208 4237.31980.35-.013680          0 1 1          0 1 0 17  0 17       16  0 16      3742234433297122 9    35.0   33.0
 11 4006.698043 2.910E-26 1.575E+00.05300.333 2919.63230.57-.014300          1 1 0          0 1 0  9  6  3        8  5  4      4742234433257122 7    57.0   51.0
 11 4006.700003 5.197E-28 3.023E+01.00870.221 4243.15270.37-.013680          0 1 1          0 1 0 16  2 15       15  2 14      3742234433297122 9    33.0   31.0
 11 4006.844415 1.568E-27 3.040E+01.00890.221 4243.10820.37-.018980          0 1 1          0 1 0 16  1 15       15  1 14      4742234433297122 9    99.0   93.0
 11 4006.990279 1.480E-29 5.976E-02.09010.412 3375.29760.69-.009406          1 0 1          0 2 0  3  0  3        4  0  4      4442234432257122 7     7.0    9.0
 11 4007.039750 2.602E-26 5.521E-04.06290.315 1282.91880.55-.007160          0 0 1          0 0 0  8  7  1        9  3  6      574223303330712210    51.0   57.0
 11 4007.175821 3.519E-29 5.442E-02.09470.434 3334.62650.71-.004358          1 0 1          0 2 0  2  1  1        3  1  2      4442234432257122 7    15.0   21.0
