 21 2060.802337 4.180E-30 5.708E-01.05500.064 4924.06190.64-.002536       2 2 2 01       1 1 1 01                    P 85e     3755532433 9 9 711   169.0  171.0
 21 2060.824531 7.795E-28 5.968E-02.06730.080 3227.42990.75-.002168       2 3 3 02       1 2 2 02                    P 40e     3666632429 9 9 711    79.0   81.0
 21 2060.830155 1.197E-30 8.787E-03.06420.070 4239.83500.73-.002468       1 2 2 11       0 1 1 11                    Q 56e     3655532429 9 9 711   113.0  113.0
 21 2060.837038 2.181E-26 1.355E-02.07300.098 2080.93170.70-.002142       2 2 2 02       1 1 1 02                    P 19e     3666632429 9 9 711    37.0   39.0
 21 2060.851054 4.547E-30 3.264E-03.08620.118 3189.31010.69-.002141       3 2 2 03       2 1 1 03                    P  4f     3666632429 9 9 711     7.0    9.0
 21 2060.867977 5.694E-28 6.815E-06.06230.068 1522.16110.71-.002851       0 3 3 01       0 0 0 01                    R 62e     3655532429 9 9 711   127.0  125.0
 21 2060.877984 2.280E-29 5.291E-03.08620.118 3008.67050.69-.000392       1 2 2 11       0 1 1 11                    R  3f     3666632429 9 9 711     9.0    7.0
 21 2060.935685 5.949E-26 1.726E-03.08010.109 1313.52210.68-.000832       2 1 1 02       1 0 0 02                    R  8e     3666632429 9 9 711    19.0   17.0
 21 2060.944479 1.131E-29 1.773E-01.06530.073 4372.76390.74-.002240       3 2 2 02       2 1 1 02                    P 51e     3655532429 9 9 711   101.0  103.0
 21 2060.945626 1.643E-30 8.610E-06.06290.069 2766.77290.71-.002812       0 5 5 01       0 2 2 01                    R 60e     3655532429 9 9 711   123.0  121.0
 21 2061.048155 3.302E-24 2.937E-02.06700.079 1373.54210.75-.002179       1 2 2 01       0 1 1 01                    P 42f     3665632429 9 9 711    83.0   85.0
 21 2061.049905 1.096E-30 1.062E-01.06830.085 4663.12930.74-.003142       2 2 2 12       2 2 2 01                    P 34e     3666632429 9 9 711    67.0   69.0
 21 2061.062107 4.820E-30 3.698E-02.07050.093 4076.96590.72-.002130       3 3 3 03       2 2 2 03                    P 25f     3666632429 9 9 711    49.0   51.0
 21 2061.079257 2.222E-29 2.797E-01.05750.065 4415.73710.66-.002474       1 4 4 01       0 3 3 01                    P 78f     3655532429 9 9 711   155.0  157.0
 21 2061.144725 1.065E-30 7.164E-06.06320.069 2814.74520.72-.002579       1 3 3 01       1 0 0 01                    Q 60e     3655532429 9 9 711   121.0  121.0
 21 2061.206198 1.009E-29 3.604E-02.07300.098 3861.84940.70-.002142       2 1 1 11       1 0 0 11                    P 19e     3666632429 9 9 711    37.0   39.0
 21 2061.270648 2.080E-26 1.273E-02.07350.099 2066.41000.70-.002146       2 2 2 02       1 1 1 02                    P 18f     3666632429 9 9 711    35.0   37.0
 21 2061.324910 1.974E-22 1.045E-02.07250.097  163.86840.71-.002139       1 1 1 01       0 0 0 01                    P 20e     3766632429 9 9 711    39.0   41.0
 21 2061.325069 4.381E-30 1.220E-02.07660.104 3729.99950.68-.002168       1 3 3 11       0 2 2 11                    P 13e     3666632429 9 9 711    25.0   27.0
 21 2061.353451 1.569E-29 2.748E-01.05750.065 4483.66840.66-.002474       2 2 2 01       1 1 1 01                    P 78f     3755532433 9 9 711   155.0  157.0
 21 2061.380059 1.570E-30 1.208E-01.06730.080 4649.47970.75-.003219       2 2 2 13       2 2 2 02                    P 40e     3666632429 9 9 711    79.0   81.0
 21 2061.409788 3.241E-24 3.297E-02.06680.078 1405.98470.75-.002185       1 2 2 01       0 1 1 01                    P 43e     3665632429 9 9 711    85.0   87.0
 21 2061.448060 1.522E-26 1.023E-01.06290.069 2814.44180.71-.002322       1 3 3 01       0 2 2 01                    P 61f     4655532429 9 9 711   121.0  123.0
 21 2061.500426 5.628E-30 1.754E-01.06400.070 4537.10540.72-.002288       2 4 4 02       1 3 3 02                    P 57e     3655532429 9 9 711   113.0  115.0
 21 2061.511174 2.403E-29 4.906E-02.06870.087 3856.24260.74-.003118       1 3 3 12       1 3 3 01                    P 32f     3666632429 9 9 711    63.0   65.0
 21 2061.536028 2.771E-30 3.791E-05.07050.093 2782.96740.72-.001724       3 1 1 03       2 0 0 03                    R 24e     3366632430 9 9 711    51.0   49.0
 21 2061.549367 3.546E-29 3.463E-02.06660.077 3770.91730.74-.002143       2 0 0 11       0 1 1 11                    P 44e     3665632429 9 9 711    87.0   89.0
 21 2061.559389 8.501E-29 8.577E-02.05290.063 3928.33420.61-.002528       2 0 0 01       0 1 1 01                    P 91e     3744432429 9 9 711   181.0  183.0
 21 2061.595985 3.086E-30 2.370E-04.05540.064 3384.34260.64-.003072       2 0 0 02       0 1 1 01                    R 83e     3355532433 9 9 711   169.0  167.0
 21 2061.617354 8.536E-28 5.762E-02.06750.081 3196.08110.75-.002163       2 3 3 02       1 2 2 02                    P 39f     3666632429 9 9 711    77.0   79.0
 21 2061.656730 1.906E-30 1.888E-03.08800.120 3186.15540.70-.002086       3 2 2 03       2 1 1 03                    P  3e     3666632429 9 9 711     5.0    7.0
 21 2061.669623 2.306E-29 4.448E-03.08470.116 3011.76400.69-.000485       1 2 2 11       0 1 1 11                    R  4e     3666632429 9 9 711    11.0    9.0
 21 2061.783169 2.874E-29 2.727E-01.05780.065 4354.78590.66-.002465       1 4 4 01       0 3 3 01                    P 77e     3655532429 9 9 711   153.0  155.0
 21 2061.820068 7.115E-29 3.841E-03.08220.112 2813.54150.68-.001345       2 0 0 13       2 0 0 01                    R  6e     3666632429 9 9 711    15.0   13.0
 21 2061.834903 4.829E-30 3.514E-02.07090.094 4057.37200.72-.002130       3 3 3 03       2 2 2 03                    P 24e     3666632429 9 9 711    47.0   49.0
 21 2061.887095 2.928E-30 1.079E-01.05570.064 4649.51490.64-.002459       3 0 0 02       1 1 1 02                    P 83e     3655532429 9 9 711   165.0  167.0
 21 2061.894971 1.229E-30 1.080E-02.06510.072 4261.45050.74-.002408       3 2 2 03       2 1 1 03                    Q 52f     3655532429 9 9 711   105.0  105.0
 21 2061.923467 7.083E-27 1.862E-01.06140.067 3111.36830.70-.002366       2 1 1 01       1 0 0 01                    P 66e     3655532429 9 9 711   131.0  133.0
 21 2061.966572 1.504E-30 9.787E-06.06260.068 2814.44180.71-.002832       0 5 5 01       0 2 2 01                    R 61f     3655532429 9 9 711   125.0  123.0
 21 2061.982236 1.214E-30 1.067E-01.06850.086 4636.58000.74-.003130       2 2 2 12       2 2 2 01                    P 33f     3366632430 9 9 711    65.0   67.0
 21 2062.014706 1.797E-29 1.253E-01.06630.076 4184.42930.74-.002204       3 2 2 02       2 1 1 02                    P 46f     3665632429 9 9 711    91.0   93.0
 21 2062.023948 1.068E-30 2.832E-02.07910.108 4157.62620.68-.001641       1 4 4 12       1 4 4 01                    R  9f     3666632429 9 9 711    21.0   19.0
 21 2062.038815 1.756E-30 1.084E-02.06550.074 4180.81780.74-.002376       3 2 2 03       2 1 1 03                    Q 50f     3655532429 9 9 711   101.0  101.0
 21 2062.071674 2.473E-29 6.151E-06.06260.068 2142.84200.71-.002832       0 4 4 01       0 1 1 01                    R 61e     3655532429 9 9 711   125.0  123.0
 21 2062.087392 3.873E-30 1.117E-02.07740.105 3719.89610.68-.002173       1 3 3 11       0 2 2 11                    P 12f     3666632429 9 9 711    23.0   25.0
 21 2062.145458 7.233E-30 5.349E-01.05570.064 4792.70600.64-.002518       2 2 2 01       1 1 1 01                    P 83e     3755532433 9 9 711   165.0  167.0
 21 2062.162369 1.843E-26 9.994E-02.06320.069 2766.77290.72-.002313       1 3 3 01       0 2 2 01                    P 60e     4655532429 9 9 711   119.0  121.0
 21 2062.164456 1.736E-27 5.212E-02.07020.092 2944.54930.73-.002129       3 1 1 02       2 0 0 02                    P 26e     3666632429 9 9 711    51.0   53.0
 21 2062.178844 2.467E-30 1.088E-02.06590.075 4103.30240.74-.002345       3 2 2 03       2 1 1 03                    Q 48f     3665632429 9 9 711    97.0   97.0
 21 2062.226059 1.773E-30 1.203E-01.06750.081 4618.21250.75-.003206       2 2 2 13       2 2 2 02                    P 39f     3666632429 9 9 711    77.0   79.0
 21 2062.247640 6.659E-30 1.701E-01.06420.070 4492.45760.73-.002280       2 4 4 02       1 3 3 02                    P 56f     3655532429 9 9 711   111.0  113.0
 21 2062.292249 1.474E-29 1.643E-01.06570.074 4294.11810.74-.002225       3 2 2 02       2 1 1 02                    P 49e     3665632429 9 9 711    97.0   99.0
 21 2062.314913 3.406E-30 1.091E-02.06630.076 4028.90610.74-.002312       3 2 2 03       2 1 1 03                    Q 46f     3665632429 9 9 711    93.0   93.0
 21 2062.350186 2.001E-26 1.213E-02.07400.100 2052.02410.70-.002150       2 2 2 02       1 1 1 02                    P 17e     3666632429 9 9 711    33.0   35.0
 21 2062.350922 9.289E-28 5.554E-02.06760.082 3165.57270.75-.002158       2 3 3 02       1 2 2 02                    P 38e     3666632429 9 9 711    75.0   77.0
 21 2062.438027 2.292E-29 3.815E-03.08340.114 3015.65780.68-.000579       1 2 2 11       0 1 1 11                    R  5f     3666632429 9 9 711    13.0   11.0
 21 2062.446870 4.622E-30 1.094E-02.06660.077 3957.63050.74-.002279       3 2 2 03       2 1 1 03                    Q 44f     3665632429 9 9 711    89.0   89.0
 21 2062.450485 2.623E-29 4.901E-02.06890.088 3831.15860.74-.003107       1 3 3 12       1 3 3 01                    P 31e     3666632429 9 9 711    61.0   63.0
 21 2062.475388 3.695E-29 2.653E-01.05820.065 4294.62520.67-.002456       1 4 4 01       0 3 3 01                    P 76f     3655532429 9 9 711   151.0  153.0
 21 2062.478670 5.109E-26 1.318E-03.07820.107 1328.35940.68-.000978       2 1 1 02       1 0 0 02                    R 10e     4666632429 9 9 711    23.0   21.0
 21 2062.495954 2.421E-30 8.361E-02.06080.066 4594.68390.69-.003636       1 2 2 12       1 2 2 01                    P 68e     3655532429 9 9 711   135.0  137.0
 21 2062.555902 4.037E-24 2.756E-02.06730.080 1308.67160.75-.002168       1 2 2 01       0 1 1 01                    P 40f     3666632429 9 9 711    79.0   81.0
 21 2062.574557 6.163E-30 1.097E-02.06700.079 3889.47690.75-.002245       3 2 2 03       2 1 1 03                    Q 42f     3665632429 9 9 711    85.0   85.0
 21 2062.633502 4.806E-30 3.336E-02.07120.095 4038.53580.72-.002132       3 3 3 03       2 2 2 03                    P 23f     3666632429 9 9 711    45.0   47.0
 21 2062.697812 8.074E-30 1.100E-02.06730.080 3824.44700.75-.002211       3 2 2 03       2 1 1 03                    Q 40f     3666632429 9 9 711    81.0   81.0
 21 2062.729484 9.397E-30 3.279E-02.07400.100 3833.21250.70-.002150       2 1 1 11       1 0 0 11                    P 17e     3666632429 9 9 711    33.0   35.0
 21 2062.756267 1.166E-30 2.935E-02.07820.107 4165.48310.68-.001728       1 4 4 12       1 4 4 01                    R 10e     3666632429 9 9 711    23.0   21.0
 21 2062.761448 1.756E-29 8.638E-06.06170.067 2292.64530.70-.002889       0 4 4 01       0 1 1 01                    R 64f     3655532429 9 9 711   131.0  129.0
 21 2062.798701 1.669E-30 2.374E-04.05460.064 3515.72610.63-.003098       2 0 0 02       0 1 1 01                    R 85e     3355532433 9 9 711   173.0  171.0
 21 2062.810751 2.620E-29 2.622E-01.05820.065 4362.80430.67-.002456       2 2 2 01       1 1 1 01                    P 76f     3755532433 9 9 711   151.0  153.0
 21 2062.816472 1.039E-29 1.102E-02.06760.082 3762.54210.75-.002176       3 2 2 03       2 1 1 03                    Q 38f     3666632429 9 9 711    77.0   77.0
 21 2062.820311 3.969E-24 3.073E-02.06710.080 1339.65920.75-.002174       1 2 2 01       0 1 1 01                    P 41e     3665632429 9 9 711    81.0   83.0
 21 2062.850918 3.355E-30 1.014E-02.07820.107 3710.56980.68-.002177       1 3 3 11       0 2 2 11                    P 11e     3666632429 9 9 711    21.0   23.0
 21 2062.852494 1.876E-26 1.137E-02.07460.101 2038.99840.69-.002154       2 2 2 02       1 1 1 02                    P 16f     3666632429 9 9 711    31.0   33.0
 21 2062.863814 1.618E-28 8.439E-02.05360.063 3787.72420.62-.002511       2 0 0 01       0 1 1 01                    P 89e     3755532429 9 9 711   177.0  179.0
 21 2062.870127 1.876E-22 9.556E-03.07350.099  133.43930.70-.002146       1 1 1 01       0 0 0 01                    P 18e     3766632429 9 9 711    35.0   37.0
 21 2062.870785 2.199E-26 9.664E-02.06350.069 2719.90290.72-.002305       1 3 3 01       0 2 2 01                    P 59f     4655532429 9 9 711   117.0  119.0
 21 2062.930369 1.313E-29 1.104E-02.06800.084 3703.76350.74-.002140       3 2 2 03       2 1 1 03                    Q 36f     3666632429 9 9 711    73.0   73.0
 21 2062.956334 4.619E-28 8.683E-06.06170.067 1621.00360.70-.002889       0 3 3 01       0 0 0 01                    R 64e     3655532429 9 9 711   131.0  129.0
 21 2062.976006 9.344E-30 1.441E-04.06990.091 2822.83660.73-.001807       3 1 1 03       2 0 0 03                    R 26e     3366632430 9 9 711    55.0   53.0
 21 2063.002421 7.847E-30 1.651E-01.06450.071 4448.58230.73-.002272       2 4 4 02       1 3 3 02                    P 55e     3655532429 9 9 711   109.0  111.0
 21 2063.012764 1.333E-30 1.067E-01.06870.087 4610.70450.74-.003118       2 2 2 12       2 2 2 01                    P 32e     3366632430 9 9 711    63.0   65.0
 21 2063.015661 1.365E-30 1.107E-05.06230.068 2862.86330.71-.002851       0 5 5 01       0 2 2 01                    R 62e     3655532429 9 9 711   127.0  125.0
 21 2063.039339 1.628E-29 1.105E-02.06830.085 3648.11250.74-.002103       3 2 2 03       2 1 1 03                    Q 34f     3666632429 9 9 711    69.0   69.0
 21 2063.054189 3.059E-30 8.304E-02.06110.067 4541.96470.70-.003621       1 2 2 12       1 2 2 01                    P 67f     3655532429 9 9 711   133.0  135.0
 21 2063.085411 4.446E-29 3.286E-02.06700.079 3703.56490.75-.002132       2 0 0 11       0 1 1 11                    P 42e     3665632429 9 9 711    83.0   85.0
